"Year","Month","Day","Hour","Minute","DNI"
2011,5,15,1,30,0
2011,5,15,2,30,0
2011,5,15,3,30,0
2011,5,15,4,30,0
2011,5,15,5,30,0
2011,5,15,6,30,0
2011,5,15,7,30,0
2011,5,15,8,30,0
2011,5,15,9,30,0
2011,5,15,10,30,22
2011,5,15,11,30,7
2011,5,15,12,30,29
2011,5,15,13,30,38
2011,5,15,14,30,292
2011,5,15,15,30,139
2011,5,15,16,30,0
2011,5,15,17,30,0
2011,5,15,18,30,0
2011,5,15,19,30,0
2011,5,15,20,30,0
2011,5,15,21,30,0
2011,5,15,22,30,0
2011,5,15,23,30,0
2011,5,16,0,30,0
2011,5,16,1,30,0
2011,5,16,2,30,0
2011,5,16,3,30,0
2011,5,16,4,30,0
2011,5,16,5,30,0
2011,5,16,6,30,0
2011,5,16,7,30,0
2011,5,16,8,30,45
2011,5,16,9,30,3
2011,5,16,10,30,0
2011,5,16,11,30,25
2011,5,16,12,30,12
2011,5,16,13,30,11
2011,5,16,14,30,10
2011,5,16,15,30,24
2011,5,16,16,30,15
2011,5,16,17,30,1
2011,5,16,18,30,0
2011,5,16,19,30,0
2011,5,16,20,30,0
2011,5,16,21,30,0
2011,5,16,22,30,0
2011,5,16,23,30,0
2011,5,17,0,30,0
2011,5,17,1,30,0
2011,5,17,2,30,0
2011,5,17,3,30,0
2011,5,17,4,30,0
2011,5,17,5,30,0
2011,5,17,6,30,0
2011,5,17,7,30,0
2011,5,17,8,30,48
2011,5,17,9,30,299
2011,5,17,10,30,71
2011,5,17,11,30,11
2011,5,17,12,30,15
2011,5,17,13,30,42
2011,5,17,14,30,65
2011,5,17,15,30,156
2011,5,17,16,30,278
2011,5,17,17,30,173
2011,5,17,18,30,16
2011,5,17,19,30,0
2011,5,17,20,30,0
2011,5,17,21,30,0
2011,5,17,22,30,0
2011,5,17,23,30,0
2011,5,18,0,30,0
2011,5,18,1,30,0
2011,5,18,2,30,0
2011,5,18,3,30,0
2011,5,18,4,30,0
2011,5,18,5,30,45
2011,5,18,6,30,36
2011,5,18,7,30,14
2011,5,18,8,30,7
2011,5,18,9,30,123
2011,5,18,10,30,175
2011,5,18,11,30,145
2011,5,18,12,30,16
2011,5,18,13,30,8
2011,5,18,14,30,0
2011,5,18,15,30,2
2011,5,18,16,30,0
2011,5,18,17,30,88
2011,5,18,18,30,0
2011,5,18,19,30,0
2011,5,18,20,30,0
2011,5,18,21,30,0
2011,5,18,22,30,0
2011,5,18,23,30,0
2011,5,19,0,30,0
2011,5,19,1,30,0
2011,5,19,2,30,0
2011,5,19,3,30,0
2011,5,19,4,30,0
2011,5,19,5,30,260
2011,5,19,6,30,0
2011,5,19,7,30,53
2011,5,19,8,30,63
2011,5,19,9,30,62
2011,5,19,10,30,317
2011,5,19,11,30,461
2011,5,19,12,30,278
2011,5,19,13,30,157
2011,5,19,14,30,55
2011,5,19,15,30,271
2011,5,19,16,30,12
2011,5,19,17,30,39
2011,5,19,18,30,65
2011,5,19,19,30,0
2011,5,19,20,30,0
2011,5,19,21,30,0
2011,5,19,22,30,0
2011,5,19,23,30,0
2011,5,20,0,30,0
2011,5,20,1,30,0
2011,5,20,2,30,0
2011,5,20,3,30,0
2011,5,20,4,30,0
2011,5,20,5,30,106
2011,5,20,6,30,138
2011,5,20,7,30,187
2011,5,20,8,30,14
2011,5,20,9,30,18
2011,5,20,10,30,18
2011,5,20,11,30,96
2011,5,20,12,30,10
2011,5,20,13,30,10
2011,5,20,14,30,9
2011,5,20,15,30,354
2011,5,20,16,30,0
2011,5,20,17,30,288
2011,5,20,18,30,11
2011,5,20,19,30,0
2011,5,20,20,30,0
2011,5,20,21,30,0
2011,5,20,22,30,0
2011,5,20,23,30,0
2011,5,21,0,30,0
2011,5,21,1,30,0
2011,5,21,2,30,0
2011,5,21,3,30,0
2011,5,21,4,30,0
2011,5,21,5,30,259
2011,5,21,6,30,504
2011,5,21,7,30,667
2011,5,21,8,30,741
2011,5,21,9,30,784
2011,5,21,10,30,818
2011,5,21,11,30,401
2011,5,21,12,30,44
2011,5,21,13,30,397
2011,5,21,14,30,7
2011,5,21,15,30,0
2011,5,21,16,30,0
2011,5,21,17,30,137
2011,5,21,18,30,46
2011,5,21,19,30,0
2011,5,21,20,30,0
2011,5,21,21,30,0
2011,5,21,22,30,0
2011,5,21,23,30,0
2011,5,22,0,30,0
2011,5,22,1,30,0
2011,5,22,2,30,0
2011,5,22,3,30,0
2011,5,22,4,30,0
2011,5,22,5,30,0
2011,5,22,6,30,0
2011,5,22,7,30,0
2011,5,22,8,30,0
2011,5,22,9,30,1
2011,5,22,10,30,0
2011,5,22,11,30,17
2011,5,22,12,30,12
2011,5,22,13,30,9
2011,5,22,14,30,1
2011,5,22,15,30,0
2011,5,22,16,30,0
2011,5,22,17,30,0
2011,5,22,18,30,0
2011,5,22,19,30,0
2011,5,22,20,30,0
2011,5,22,21,30,0
2011,5,22,22,30,0
2011,5,22,23,30,0
2011,5,23,0,30,0
2011,5,23,1,30,0
2011,5,23,2,30,0
2011,5,23,3,30,0
2011,5,23,4,30,0
2011,5,23,5,30,0
2011,5,23,6,30,0
2011,5,23,7,30,0
2011,5,23,8,30,0
2011,5,23,9,30,0
2011,5,23,10,30,0
2011,5,23,11,30,0
2011,5,23,12,30,0
2011,5,23,13,30,5
2011,5,23,14,30,0
2011,5,23,15,30,5
2011,5,23,16,30,1
2011,5,23,17,30,0
2011,5,23,18,30,0
2011,5,23,19,30,0
2011,5,23,20,30,0
2011,5,23,21,30,0
2011,5,23,22,30,0
2011,5,23,23,30,0
2011,5,24,0,30,0
2011,5,24,1,30,0
2011,5,24,2,30,0
2011,5,24,3,30,0
2011,5,24,4,30,0
2011,5,24,5,30,47
2011,5,24,6,30,152
2011,5,24,7,30,0
2011,5,24,8,30,329
2011,5,24,9,30,69
2011,5,24,10,30,327
2011,5,24,11,30,302
2011,5,24,12,30,183
2011,5,24,13,30,270
2011,5,24,14,30,28
2011,5,24,15,30,220
2011,5,24,16,30,569
2011,5,24,17,30,409
2011,5,24,18,30,158
2011,5,24,19,30,0
2011,5,24,20,30,0
2011,5,24,21,30,0
2011,5,24,22,30,0
2011,5,24,23,30,0
2011,5,25,0,30,0
2011,5,25,1,30,0
2011,5,25,2,30,0
2011,5,25,3,30,0
2011,5,25,4,30,0
2011,5,25,5,30,149
2011,5,25,6,30,586
2011,5,25,7,30,626
2011,5,25,8,30,702
2011,5,25,9,30,752
2011,5,25,10,30,561
2011,5,25,11,30,851
2011,5,25,12,30,848
2011,5,25,13,30,818
2011,5,25,14,30,772
2011,5,25,15,30,694
2011,5,25,16,30,582
2011,5,25,17,30,394
2011,5,25,18,30,142
2011,5,25,19,30,0
2011,5,25,20,30,0
2011,5,25,21,30,0
2011,5,25,22,30,0
2011,5,25,23,30,0
2011,5,26,0,30,0
2011,5,26,1,30,0
2011,5,26,2,30,0
2011,5,26,3,30,0
2011,5,26,4,30,0
2011,5,26,5,30,198
2011,5,26,6,30,99
2011,5,26,7,30,330
2011,5,26,8,30,353
2011,5,26,9,30,660
2011,5,26,10,30,94
2011,5,26,11,30,456
2011,5,26,12,30,515
2011,5,26,13,30,450
2011,5,26,14,30,488
2011,5,26,15,30,410
2011,5,26,16,30,309
2011,5,26,17,30,220
2011,5,26,18,30,111
2011,5,26,19,30,0
2011,5,26,20,30,0
2011,5,26,21,30,0
2011,5,26,22,30,0
2011,5,26,23,30,0
2011,5,27,0,30,0
2011,5,27,1,30,0
2011,5,27,2,30,0
2011,5,27,3,30,0
2011,5,27,4,30,0
2011,5,27,5,30,119
2011,5,27,6,30,393
2011,5,27,7,30,538
2011,5,27,8,30,362
2011,5,27,9,30,705
2011,5,27,10,30,736
2011,5,27,11,30,742
2011,5,27,12,30,740
2011,5,27,13,30,551
2011,5,27,14,30,471
2011,5,27,15,30,414
2011,5,27,16,30,208
2011,5,27,17,30,177
2011,5,27,18,30,125
2011,5,27,19,30,0
2011,5,27,20,30,0
2011,5,27,21,30,0
2011,5,27,22,30,0
2011,5,27,23,30,0
2011,5,28,0,30,0
2011,5,28,1,30,0
2011,5,28,2,30,0
2011,5,28,3,30,0
2011,5,28,4,30,0
2011,5,28,5,30,164
2011,5,28,6,30,415
2011,5,28,7,30,524
2011,5,28,8,30,342
2011,5,28,9,30,725
2011,5,28,10,30,727
2011,5,28,11,30,746
2011,5,28,12,30,755
2011,5,28,13,30,717
2011,5,28,14,30,506
2011,5,28,15,30,644
2011,5,28,16,30,586
2011,5,28,17,30,447
2011,5,28,18,30,194
2011,5,28,19,30,0
2011,5,28,20,30,0
2011,5,28,21,30,0
2011,5,28,22,30,0
2011,5,28,23,30,0
2011,5,29,0,30,0
2011,5,29,1,30,0
2011,5,29,2,30,0
2011,5,29,3,30,0
2011,5,29,4,30,0
2011,5,29,5,30,0
2011,5,29,6,30,15
2011,5,29,7,30,118
2011,5,29,8,30,494
2011,5,29,9,30,521
2011,5,29,10,30,391
2011,5,29,11,30,451
2011,5,29,12,30,181
2011,5,29,13,30,514
2011,5,29,14,30,443
2011,5,29,15,30,359
2011,5,29,16,30,532
2011,5,29,17,30,400
2011,5,29,18,30,163
2011,5,29,19,30,0
2011,5,29,20,30,0
2011,5,29,21,30,0
2011,5,29,22,30,0
2011,5,29,23,30,0
2011,5,30,0,30,0
2011,5,30,1,30,0
2011,5,30,2,30,0
2011,5,30,3,30,0
2011,5,30,4,30,0
2011,5,30,5,30,0
2011,5,30,6,30,0
2011,5,30,7,30,16
2011,5,30,8,30,325
2011,5,30,9,30,507
2011,5,30,10,30,507
2011,5,30,11,30,769
2011,5,30,12,30,786
2011,5,30,13,30,500
2011,5,30,14,30,416
2011,5,30,15,30,456
2011,5,30,16,30,532
2011,5,30,17,30,368
2011,5,30,18,30,142
2011,5,30,19,30,0
2011,5,30,20,30,0
2011,5,30,21,30,0
2011,5,30,22,30,0
2011,5,30,23,30,0
2011,5,31,0,30,0
2011,5,31,1,30,0
2011,5,31,2,30,0
2011,5,31,3,30,0
2011,5,31,4,30,0
2011,5,31,5,30,256
2011,5,31,6,30,465
2011,5,31,7,30,629
2011,5,31,8,30,698
2011,5,31,9,30,741
2011,5,31,10,30,803
2011,5,31,11,30,819
2011,5,31,12,30,821
2011,5,31,13,30,782
2011,5,31,14,30,743
2011,5,31,15,30,674
2011,5,31,16,30,224
2011,5,31,17,30,386
2011,5,31,18,30,151
2011,5,31,19,30,0
2011,5,31,20,30,0
2011,5,31,21,30,0
2011,5,31,22,30,0
2011,5,31,23,30,0
2011,6,1,0,30,0
2011,6,1,1,30,0
2011,6,1,2,30,0
2011,6,1,3,30,0
2011,6,1,4,30,0
2011,6,1,5,30,0
2011,6,1,6,30,17
2011,6,1,7,30,382
2011,6,1,8,30,495
2011,6,1,9,30,576
2011,6,1,10,30,621
2011,6,1,11,30,651
2011,6,1,12,30,664
2011,6,1,13,30,485
2011,6,1,14,30,13
2011,6,1,15,30,94
2011,6,1,16,30,0
2011,6,1,17,30,9
2011,6,1,18,30,84
2011,6,1,19,30,0
2011,6,1,20,30,0
2011,6,1,21,30,0
2011,6,1,22,30,0
2011,6,1,23,30,0
2011,6,2,0,30,0
2011,6,2,1,30,0
2011,6,2,2,30,0
2011,6,2,3,30,0
2011,6,2,4,30,0
2011,6,2,5,30,440
2011,6,2,6,30,664
2011,6,2,7,30,788
2011,6,2,8,30,846
2011,6,2,9,30,882
2011,6,2,10,30,927
2011,6,2,11,30,946
2011,6,2,12,30,951
2011,6,2,13,30,929
2011,6,2,14,30,906
2011,6,2,15,30,864
2011,6,2,16,30,801
2011,6,2,17,30,667
2011,6,2,18,30,412
2011,6,2,19,30,0
2011,6,2,20,30,0
2011,6,2,21,30,0
2011,6,2,22,30,0
2011,6,2,23,30,0
2011,6,3,0,30,0
2011,6,3,1,30,0
2011,6,3,2,30,0
2011,6,3,3,30,0
2011,6,3,4,30,0
2011,6,3,5,30,466
2011,6,3,6,30,688
2011,6,3,7,30,826
2011,6,3,8,30,880
2011,6,3,9,30,911
2011,6,3,10,30,946
2011,6,3,11,30,957
2011,6,3,12,30,957
2011,6,3,13,30,554
2011,6,3,14,30,912
2011,6,3,15,30,868
2011,6,3,16,30,446
2011,6,3,17,30,664
2011,6,3,18,30,411
2011,6,3,19,30,0
2011,6,3,20,30,0
2011,6,3,21,30,0
2011,6,3,22,30,0
2011,6,3,23,30,0
2011,6,4,0,30,0
2011,6,4,1,30,0
2011,6,4,2,30,0
2011,6,4,3,30,0
2011,6,4,4,30,0
2011,6,4,5,30,0
2011,6,4,6,30,0
2011,6,4,7,30,22
2011,6,4,8,30,8
2011,6,4,9,30,302
2011,6,4,10,30,239
2011,6,4,11,30,25
2011,6,4,12,30,320
2011,6,4,13,30,171
2011,6,4,14,30,480
2011,6,4,15,30,279
2011,6,4,16,30,0
2011,6,4,17,30,0
2011,6,4,18,30,0
2011,6,4,19,30,0
2011,6,4,20,30,0
2011,6,4,21,30,0
2011,6,4,22,30,0
2011,6,4,23,30,0
2011,6,5,0,30,0
2011,6,5,1,30,0
2011,6,5,2,30,0
2011,6,5,3,30,0
2011,6,5,4,30,0
2011,6,5,5,30,0
2011,6,5,6,30,65
2011,6,5,7,30,229
2011,6,5,8,30,554
2011,6,5,9,30,566
2011,6,5,10,30,162
2011,6,5,11,30,89
2011,6,5,12,30,168
2011,6,5,13,30,35
2011,6,5,14,30,177
2011,6,5,15,30,0
2011,6,5,16,30,7
2011,6,5,17,30,301
2011,6,5,18,30,110
2011,6,5,19,30,0
2011,6,5,20,30,0
2011,6,5,21,30,0
2011,6,5,22,30,0
2011,6,5,23,30,0
2011,6,6,0,30,0
2011,6,6,1,30,0
2011,6,6,2,30,0
2011,6,6,3,30,0
2011,6,6,4,30,0
2011,6,6,5,30,0
2011,6,6,6,30,369
2011,6,6,7,30,648
2011,6,6,8,30,352
2011,6,6,9,30,808
2011,6,6,10,30,849
2011,6,6,11,30,860
2011,6,6,12,30,859
2011,6,6,13,30,490
2011,6,6,14,30,789
2011,6,6,15,30,734
2011,6,6,16,30,684
2011,6,6,17,30,563
2011,6,6,18,30,345
2011,6,6,19,30,0
2011,6,6,20,30,0
2011,6,6,21,30,0
2011,6,6,22,30,0
2011,6,6,23,30,0
2011,6,7,0,30,0
2011,6,7,1,30,0
2011,6,7,2,30,0
2011,6,7,3,30,0
2011,6,7,4,30,0
2011,6,7,5,30,328
2011,6,7,6,30,560
2011,6,7,7,30,286
2011,6,7,8,30,314
2011,6,7,9,30,505
2011,6,7,10,30,786
2011,6,7,11,30,462
2011,6,7,12,30,557
2011,6,7,13,30,505
2011,6,7,14,30,522
2011,6,7,15,30,526
2011,6,7,16,30,454
2011,6,7,17,30,294
2011,6,7,18,30,109
2011,6,7,19,30,0
2011,6,7,20,30,0
2011,6,7,21,30,0
2011,6,7,22,30,0
2011,6,7,23,30,0
2011,6,8,0,30,0
2011,6,8,1,30,0
2011,6,8,2,30,0
2011,6,8,3,30,0
2011,6,8,4,30,0
2011,6,8,5,30,203
2011,6,8,6,30,403
2011,6,8,7,30,495
2011,6,8,8,30,551
2011,6,8,9,30,527
2011,6,8,10,30,535
2011,6,8,11,30,552
2011,6,8,12,30,523
2011,6,8,13,30,447
2011,6,8,14,30,459
2011,6,8,15,30,626
2011,6,8,16,30,535
2011,6,8,17,30,65
2011,6,8,18,30,176
2011,6,8,19,30,0
2011,6,8,20,30,0
2011,6,8,21,30,0
2011,6,8,22,30,0
2011,6,8,23,30,0
2011,6,9,0,30,0
2011,6,9,1,30,0
2011,6,9,2,30,0
2011,6,9,3,30,0
2011,6,9,4,30,0
2011,6,9,5,30,158
2011,6,9,6,30,348
2011,6,9,7,30,479
2011,6,9,8,30,570
2011,6,9,9,30,623
2011,6,9,10,30,599
2011,6,9,11,30,492
2011,6,9,12,30,417
2011,6,9,13,30,358
2011,6,9,14,30,333
2011,6,9,15,30,131
2011,6,9,16,30,75
2011,6,9,17,30,0
2011,6,9,18,30,0
2011,6,9,19,30,0
2011,6,9,20,30,0
2011,6,9,21,30,0
2011,6,9,22,30,0
2011,6,9,23,30,0
2011,6,10,0,30,0
2011,6,10,1,30,0
2011,6,10,2,30,0
2011,6,10,3,30,0
2011,6,10,4,30,0
2011,6,10,5,30,144
2011,6,10,6,30,368
2011,6,10,7,30,535
2011,6,10,8,30,632
2011,6,10,9,30,683
2011,6,10,10,30,736
2011,6,10,11,30,749
2011,6,10,12,30,746
2011,6,10,13,30,512
2011,6,10,14,30,119
2011,6,10,15,30,634
2011,6,10,16,30,442
2011,6,10,17,30,296
2011,6,10,18,30,100
2011,6,10,19,30,0
2011,6,10,20,30,0
2011,6,10,21,30,0
2011,6,10,22,30,0
2011,6,10,23,30,0
2011,6,11,0,30,0
2011,6,11,1,30,0
2011,6,11,2,30,0
2011,6,11,3,30,0
2011,6,11,4,30,0
2011,6,11,5,30,0
2011,6,11,6,30,0
2011,6,11,7,30,0
2011,6,11,8,30,1
2011,6,11,9,30,3
2011,6,11,10,30,8
2011,6,11,11,30,0
2011,6,11,12,30,0
2011,6,11,13,30,2
2011,6,11,14,30,0
2011,6,11,15,30,21
2011,6,11,16,30,0
2011,6,11,17,30,0
2011,6,11,18,30,75
2011,6,11,19,30,0
2011,6,11,20,30,0
2011,6,11,21,30,0
2011,6,11,22,30,0
2011,6,11,23,30,0
2011,6,12,0,30,0
2011,6,12,1,30,0
2011,6,12,2,30,0
2011,6,12,3,30,0
2011,6,12,4,30,0
2011,6,12,5,30,0
2011,6,12,6,30,0
2011,6,12,7,30,166
2011,6,12,8,30,126
2011,6,12,9,30,139
2011,6,12,10,30,230
2011,6,12,11,30,231
2011,6,12,12,30,239
2011,6,12,13,30,274
2011,6,12,14,30,337
2011,6,12,15,30,464
2011,6,12,16,30,15
2011,6,12,17,30,0
2011,6,12,18,30,0
2011,6,12,19,30,0
2011,6,12,20,30,0
2011,6,12,21,30,0
2011,6,12,22,30,0
2011,6,12,23,30,0
2011,6,13,0,30,0
2011,6,13,1,30,0
2011,6,13,2,30,0
2011,6,13,3,30,0
2011,6,13,4,30,0
2011,6,13,5,30,0
2011,6,13,6,30,0
2011,6,13,7,30,234
2011,6,13,8,30,147
2011,6,13,9,30,814
2011,6,13,10,30,806
2011,6,13,11,30,90
2011,6,13,12,30,285
2011,6,13,13,30,265
2011,6,13,14,30,301
2011,6,13,15,30,41
2011,6,13,16,30,32
2011,6,13,17,30,0
2011,6,13,18,30,0
2011,6,13,19,30,0
2011,6,13,20,30,0
2011,6,13,21,30,0
2011,6,13,22,30,0
2011,6,13,23,30,0
2011,6,14,0,30,0
2011,6,14,1,30,0
2011,6,14,2,30,0
2011,6,14,3,30,0
2011,6,14,4,30,0
2011,6,14,5,30,378
2011,6,14,6,30,590
2011,6,14,7,30,259
2011,6,14,8,30,393
2011,6,14,9,30,791
2011,6,14,10,30,207
2011,6,14,11,30,239
2011,6,14,12,30,240
2011,6,14,13,30,77
2011,6,14,14,30,7
2011,6,14,15,30,4
2011,6,14,16,30,282
2011,6,14,17,30,0
2011,6,14,18,30,0
2011,6,14,19,30,0
2011,6,14,20,30,0
2011,6,14,21,30,0
2011,6,14,22,30,0
2011,6,14,23,30,0
2011,6,15,0,30,0
2011,6,15,1,30,0
2011,6,15,2,30,0
2011,6,15,3,30,0
2011,6,15,4,30,0
2011,6,15,5,30,397
2011,6,15,6,30,617
2011,6,15,7,30,727
2011,6,15,8,30,805
2011,6,15,9,30,850
2011,6,15,10,30,474
2011,6,15,11,30,842
2011,6,15,12,30,828
2011,6,15,13,30,801
2011,6,15,14,30,772
2011,6,15,15,30,725
2011,6,15,16,30,658
2011,6,15,17,30,539
2011,6,15,18,30,315
2011,6,15,19,30,0
2011,6,15,20,30,0
2011,6,15,21,30,0
2011,6,15,22,30,0
2011,6,15,23,30,0
2011,6,16,0,30,0
2011,6,16,1,30,0
2011,6,16,2,30,0
2011,6,16,3,30,0
2011,6,16,4,30,0
2011,6,16,5,30,249
2011,6,16,6,30,511
2011,6,16,7,30,301
2011,6,16,8,30,376
2011,6,16,9,30,525
2011,6,16,10,30,554
2011,6,16,11,30,418
2011,6,16,12,30,268
2011,6,16,13,30,171
2011,6,16,14,30,345
2011,6,16,15,30,0
2011,6,16,16,30,0
2011,6,16,17,30,0
2011,6,16,18,30,0
2011,6,16,19,30,0
2011,6,16,20,30,0
2011,6,16,21,30,0
2011,6,16,22,30,0
2011,6,16,23,30,0
2011,6,17,0,30,0
2011,6,17,1,30,0
2011,6,17,2,30,0
2011,6,17,3,30,0
2011,6,17,4,30,0
2011,6,17,5,30,0
2011,6,17,6,30,261
2011,6,17,7,30,0
2011,6,17,8,30,117
2011,6,17,9,30,547
2011,6,17,10,30,302
2011,6,17,11,30,2
2011,6,17,12,30,11
2011,6,17,13,30,0
2011,6,17,14,30,70
2011,6,17,15,30,0
2011,6,17,16,30,282
2011,6,17,17,30,201
2011,6,17,18,30,0
2011,6,17,19,30,0
2011,6,17,20,30,0
2011,6,17,21,30,0
2011,6,17,22,30,0
2011,6,17,23,30,0
2011,6,18,0,30,0
2011,6,18,1,30,0
2011,6,18,2,30,0
2011,6,18,3,30,0
2011,6,18,4,30,0
2011,6,18,5,30,271
2011,6,18,6,30,488
2011,6,18,7,30,643
2011,6,18,8,30,389
2011,6,18,9,30,747
2011,6,18,10,30,408
2011,6,18,11,30,349
2011,6,18,12,30,243
2011,6,18,13,30,122
2011,6,18,14,30,295
2011,6,18,15,30,372
2011,6,18,16,30,52
2011,6,18,17,30,377
2011,6,18,18,30,0
2011,6,18,19,30,0
2011,6,18,20,30,0
2011,6,18,21,30,0
2011,6,18,22,30,0
2011,6,18,23,30,0
2011,6,19,0,30,0
2011,6,19,1,30,0
2011,6,19,2,30,0
2011,6,19,3,30,0
2011,6,19,4,30,0
2011,6,19,5,30,276
2011,6,19,6,30,105
2011,6,19,7,30,439
2011,6,19,8,30,285
2011,6,19,9,30,363
2011,6,19,10,30,504
2011,6,19,11,30,462
2011,6,19,12,30,354
2011,6,19,13,30,484
2011,6,19,14,30,649
2011,6,19,15,30,687
2011,6,19,16,30,532
2011,6,19,17,30,602
2011,6,19,18,30,378
2011,6,19,19,30,0
2011,6,19,20,30,0
2011,6,19,21,30,0
2011,6,19,22,30,0
2011,6,19,23,30,0
2011,6,20,0,30,0
2011,6,20,1,30,0
2011,6,20,2,30,0
2011,6,20,3,30,0
2011,6,20,4,30,0
2011,6,20,5,30,108
2011,6,20,6,30,285
2011,6,20,7,30,70
2011,6,20,8,30,333
2011,6,20,9,30,498
2011,6,20,10,30,222
2011,6,20,11,30,369
2011,6,20,12,30,829
2011,6,20,13,30,494
2011,6,20,14,30,471
2011,6,20,15,30,415
2011,6,20,16,30,366
2011,6,20,17,30,244
2011,6,20,18,30,213
2011,6,20,19,30,0
2011,6,20,20,30,0
2011,6,20,21,30,0
2011,6,20,22,30,0
2011,6,20,23,30,0
2011,6,21,0,30,0
2011,6,21,1,30,0
2011,6,21,2,30,0
2011,6,21,3,30,0
2011,6,21,4,30,0
2011,6,21,5,30,101
2011,6,21,6,30,319
2011,6,21,7,30,122
2011,6,21,8,30,5
2011,6,21,9,30,7
2011,6,21,10,30,19
2011,6,21,11,30,173
2011,6,21,12,30,51
2011,6,21,13,30,466
2011,6,21,14,30,395
2011,6,21,15,30,305
2011,6,21,16,30,295
2011,6,21,17,30,297
2011,6,21,18,30,102
2011,6,21,19,30,0
2011,6,21,20,30,0
2011,6,21,21,30,0
2011,6,21,22,30,0
2011,6,21,23,30,0
2011,6,22,0,30,0
2011,6,22,1,30,0
2011,6,22,2,30,0
2011,6,22,3,30,0
2011,6,22,4,30,0
2011,6,22,5,30,24
2011,6,22,6,30,51
2011,6,22,7,30,0
2011,6,22,8,30,71
2011,6,22,9,30,11
2011,6,22,10,30,72
2011,6,22,11,30,118
2011,6,22,12,30,65
2011,6,22,13,30,15
2011,6,22,14,30,437
2011,6,22,15,30,158
2011,6,22,16,30,240
2011,6,22,17,30,188
2011,6,22,18,30,0
2011,6,22,19,30,0
2011,6,22,20,30,0
2011,6,22,21,30,0
2011,6,22,22,30,0
2011,6,22,23,30,0
2011,6,23,0,30,0
2011,6,23,1,30,0
2011,6,23,2,30,0
2011,6,23,3,30,0
2011,6,23,4,30,0
2011,6,23,5,30,0
2011,6,23,6,30,46
2011,6,23,7,30,0
2011,6,23,8,30,0
2011,6,23,9,30,1
2011,6,23,10,30,10
2011,6,23,11,30,13
2011,6,23,12,30,6
2011,6,23,13,30,75
2011,6,23,14,30,87
2011,6,23,15,30,148
2011,6,23,16,30,45
2011,6,23,17,30,0
2011,6,23,18,30,0
2011,6,23,19,30,0
2011,6,23,20,30,0
2011,6,23,21,30,0
2011,6,23,22,30,0
2011,6,23,23,30,0
2011,6,24,0,30,0
2011,6,24,1,30,0
2011,6,24,2,30,0
2011,6,24,3,30,0
2011,6,24,4,30,0
2011,6,24,5,30,23
2011,6,24,6,30,0
2011,6,24,7,30,0
2011,6,24,8,30,6
2011,6,24,9,30,0
2011,6,24,10,30,5
2011,6,24,11,30,13
2011,6,24,12,30,10
2011,6,24,13,30,11
2011,6,24,14,30,4
2011,6,24,15,30,170
2011,6,24,16,30,0
2011,6,24,17,30,0
2011,6,24,18,30,0
2011,6,24,19,30,0
2011,6,24,20,30,0
2011,6,24,21,30,0
2011,6,24,22,30,0
2011,6,24,23,30,0
2011,6,25,0,30,0
2011,6,25,1,30,0
2011,6,25,2,30,0
2011,6,25,3,30,0
2011,6,25,4,30,0
2011,6,25,5,30,8
2011,6,25,6,30,0
2011,6,25,7,30,678
2011,6,25,8,30,32
2011,6,25,9,30,806
2011,6,25,10,30,33
2011,6,25,11,30,29
2011,6,25,12,30,366
2011,6,25,13,30,24
2011,6,25,14,30,14
2011,6,25,15,30,16
2011,6,25,16,30,364
2011,6,25,17,30,0
2011,6,25,18,30,0
2011,6,25,19,30,0
2011,6,25,20,30,0
2011,6,25,21,30,0
2011,6,25,22,30,0
2011,6,25,23,30,0
2011,6,26,0,30,0
2011,6,26,1,30,0
2011,6,26,2,30,0
2011,6,26,3,30,0
2011,6,26,4,30,0
2011,6,26,5,30,378
2011,6,26,6,30,593
2011,6,26,7,30,427
2011,6,26,8,30,733
2011,6,26,9,30,536
2011,6,26,10,30,499
2011,6,26,11,30,179
2011,6,26,12,30,18
2011,6,26,13,30,108
2011,6,26,14,30,303
2011,6,26,15,30,141
2011,6,26,16,30,160
2011,6,26,17,30,110
2011,6,26,18,30,0
2011,6,26,19,30,0
2011,6,26,20,30,0
2011,6,26,21,30,0
2011,6,26,22,30,0
2011,6,26,23,30,0
2011,6,27,0,30,0
2011,6,27,1,30,0
2011,6,27,2,30,0
2011,6,27,3,30,0
2011,6,27,4,30,0
2011,6,27,5,30,370
2011,6,27,6,30,602
2011,6,27,7,30,734
2011,6,27,8,30,801
2011,6,27,9,30,838
2011,6,27,10,30,866
2011,6,27,11,30,870
2011,6,27,12,30,861
2011,6,27,13,30,774
2011,6,27,14,30,726
2011,6,27,15,30,660
2011,6,27,16,30,591
2011,6,27,17,30,334
2011,6,27,18,30,136
2011,6,27,19,30,0
2011,6,27,20,30,0
2011,6,27,21,30,0
2011,6,27,22,30,0
2011,6,27,23,30,0
2011,6,28,0,30,0
2011,6,28,1,30,0
2011,6,28,2,30,0
2011,6,28,3,30,0
2011,6,28,4,30,0
2011,6,28,5,30,250
2011,6,28,6,30,393
2011,6,28,7,30,576
2011,6,28,8,30,652
2011,6,28,9,30,691
2011,6,28,10,30,516
2011,6,28,11,30,102
2011,6,28,12,30,15
2011,6,28,13,30,247
2011,6,28,14,30,267
2011,6,28,15,30,243
2011,6,28,16,30,297
2011,6,28,17,30,263
2011,6,28,18,30,69
2011,6,28,19,30,0
